ID;LAT;LONG;Datetime;DIA;MES;HORA;TEMP;RH;WS;PREC;FFMC;DMC;DC;ISI;BUI;FWI;DSR
PasoElLeon;-41;-71;2024-06-30T03:00:00Z;30;6;3;2,035;83,3;4,766;0,119;73,135;2,199;65,138;0,890;4,056;0,351;0,004
PasoElLeon;-41;-71;2024-06-30T04:00:00Z;30;6;4;2,085;99,4;4,766;1,785;51,877;1,456;66,718;0,259;2,761;0,089;0,000
PasoElLeon;-41;-71;2024-06-30T05:00:00Z;30;6;5;2,122;100,0;3,985;3,740;23,967;0,231;64,060;0,001;0,457;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T06:00:00Z;30;6;6;2,770;92,3;6,430;4,930;15,672;0,051;59,296;0,000;0,101;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T07:00:00Z;30;6;7;4,283;96,9;14,580;7,310;8,279;0,028;50,465;0,000;0,057;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T08:00:00Z;30;6;8;4,462;100,0;6,610;8,568;1,694;0,000;39,636;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T09:00:00Z;30;6;9;4,009;97,7;3,686;9,044;1,972;0,020;28,230;0,000;0,040;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T10:00:00Z;30;6;10;3,806;98,2;5,774;9,588;1,771;0,015;16,235;0,000;0,030;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T11:00:00Z;30;6;11;4,237;100,0;5,116;10,523;0,000;0,000;3,186;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T12:00:00Z;30;6;12;4,609;100,0;2,988;10,965;0,000;0,000;2,034;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T13:00:00Z;30;6;13;5,216;100,0;2,520;11,424;0,000;0,000;2,143;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T14:00:00Z;30;6;14;5,576;100,0;2,628;12,376;0,000;0,000;2,208;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T15:00:00Z;30;6;15;5,991;100,0;2,894;13,022;0,000;0,000;2,282;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T16:00:00Z;30;6;16;6,021;100,0;6,653;13,039;0,000;0,000;2,288;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T17:00:00Z;30;6;17;5,783;100,0;4,154;13,039;0,000;0,000;2,245;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T18:00:00Z;30;6;18;5,530;99,6;2,250;13,039;0,325;0,005;2,199;0,000;0,009;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T19:00:00Z;30;6;19;4,992;100,0;2,102;13,039;0,000;0,000;2,103;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T20:00:00Z;30;6;20;4,339;100,0;2,153;13,039;0,000;0,000;1,985;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T21:00:00Z;30;6;21;3,713;98,8;4,028;13,039;1,063;0,010;1,872;0,000;0,019;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T22:00:00Z;30;6;22;3,387;100,0;2,570;13,056;0,000;0,000;1,814;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-06-30T23:00:00Z;30;6;23;3,251;100,0;1,930;13,073;0,000;0,000;1,789;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T00:00:00Z;1;7;0;2,763;100,0;1,508;13,073;0,000;0,000;1,701;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T01:00:00Z;1;7;1;2,372;100,0;1,274;13,073;0,000;0,000;1,631;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T02:00:00Z;1;7;2;2,068;100,0;1,786;12,954;0,000;0,000;1,576;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T03:00:00Z;1;7;3;1,889;100,0;1,865;11,288;0,000;0,000;1,544;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T04:00:00Z;1;7;4;1,519;100,0;2,034;9,333;0,000;0,000;1,477;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T05:00:00Z;1;7;5;1,169;100,0;2,747;8,143;0,000;0,000;1,414;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T06:00:00Z;1;7;6;1,103;100,0;2,585;5,780;0,000;0,000;1,403;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T07:00:00Z;1;7;7;1,024;100,0;1,379;4,522;0,000;0,000;1,388;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T08:00:00Z;1;7;8;0,969;100,0;2,016;4,046;0,000;0,000;1,378;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T09:00:00Z;1;7;9;1,153;100,0;2,167;3,519;0,000;0,000;1,412;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T10:00:00Z;1;7;10;1,444;100,0;3,445;2,584;0,000;0,000;2,875;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T11:00:00Z;1;7;11;1,730;100,0;2,678;2,142;0,000;0,000;4,391;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T12:00:00Z;1;7;12;2,235;100,0;2,923;1,751;0,000;0,000;5,997;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T13:00:00Z;1;7;13;2,884;100,0;2,614;0,833;0,000;0,000;7,720;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T14:00:00Z;1;7;14;3,305;100,0;3,834;1,088;0,000;0,000;9,519;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T15:00:00Z;1;7;15;3,601;100,0;4,104;2,703;0,000;0,000;11,371;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T16:00:00Z;1;7;16;2,875;100,0;2,329;4,896;0,000;0,000;7,475;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T17:00:00Z;1;7;17;2,324;100,0;2,174;7,089;0,000;0,000;1,622;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T18:00:00Z;1;7;18;1,659;100,0;2,160;9,265;0,000;0,000;1,503;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T19:00:00Z;1;7;19;0,373;100,0;1,966;9,962;0,000;0,000;1,271;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T20:00:00Z;1;7;20;0,099;100,0;4,054;15,232;0,000;0,000;1,222;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T21:00:00Z;1;7;21;0,198;100,0;3,460;18,989;0,000;0,000;1,240;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T22:00:00Z;1;7;22;0,251;100,0;2,567;22,542;0,000;0,000;1,249;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-01T23:00:00Z;1;7;23;0,301;100,0;3,773;22,967;0,000;0,000;1,258;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T00:00:00Z;2;7;0;0,321;100,0;3,272;23,307;0,000;0,000;1,262;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T01:00:00Z;2;7;1;0,373;100,0;4,799;23,698;0,000;0,000;1,271;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T02:00:00Z;2;7;2;0,511;100,0;4,198;25,534;0,000;0,000;1,296;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T03:00:00Z;2;7;3;0,599;100,0;4,943;27,353;0,000;0,000;1,312;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T04:00:00Z;2;7;4;0,637;100,0;4,298;29,461;0,000;0,000;1,319;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T05:00:00Z;2;7;5;0,893;100,0;5,004;31,025;0,000;0,000;1,365;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T06:00:00Z;2;7;6;1,473;100,0;4,367;32,861;0,000;0,000;1,469;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T07:00:00Z;2;7;7;2,004;100,0;5,512;34,697;0,000;0,000;1,565;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T08:00:00Z;2;7;8;2,808;96,6;5,490;36,278;3,084;0,023;1,709;0,000;0,044;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T09:00:00Z;2;7;9;4,363;98,9;5,645;37,502;1,110;0,010;1,989;0,000;0,020;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T10:00:00Z;2;7;10;3,437;100,0;3,211;37,502;0,000;0,000;1,823;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T11:00:00Z;2;7;11;3,044;100,0;2,887;37,434;0,000;0,000;1,752;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T12:00:00Z;2;7;12;3,396;100,0;3,046;37,400;0,000;0,000;1,815;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T13:00:00Z;2;7;13;4,366;100,0;3,996;36,499;0,000;0,000;1,990;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T14:00:00Z;2;7;14;5,908;79,1;4,450;34,867;15,140;0,250;2,267;0,000;0,392;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T15:00:00Z;2;7;15;6,104;94,1;9,720;33,133;6,958;0,072;2,303;0,000;0,134;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T16:00:00Z;2;7;16;3,491;94,2;6,613;31,909;5,483;0,045;1,832;0,000;0,085;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T17:00:00Z;2;7;17;3,791;93,4;3,434;29,733;5,142;0,055;1,886;0,000;0,103;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T18:00:00Z;2;7;18;3,709;97,2;4,831;29,036;2,552;0,023;1,872;0,000;0,045;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T19:00:00Z;2;7;19;1,844;100,0;2,567;23,800;0,000;0,000;1,536;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T20:00:00Z;2;7;20;1,104;100,0;1,926;20,043;0,000;0,000;1,403;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T21:00:00Z;2;7;21;1,022;100,0;2,167;16,473;0,000;0,000;1,388;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T22:00:00Z;2;7;22;1,095;100,0;2,401;16,065;0,000;0,000;1,401;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-02T23:00:00Z;2;7;23;0,679;99,6;4,828;15,725;0,339;0,001;1,326;0,000;0,002;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T00:00:00Z;3;7;0;0,121;100,0;4,172;15,334;0,000;0,000;1,226;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T01:00:00Z;3;7;1;-0,046;99,4;2,372;13,498;0,401;0,001;1,196;0,000;0,002;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T02:00:00Z;3;7;2;0,331;100,0;3,391;11,679;0,000;0,000;1,264;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T03:00:00Z;3;7;3;0,500;100,0;3,082;9,571;0,000;0,000;1,294;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T04:00:00Z;3;7;4;0,495;100,0;3,211;7,990;0,000;0,000;1,293;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T05:00:00Z;3;7;5;1,293;100,0;7,733;6,154;0,000;0,000;1,437;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T06:00:00Z;3;7;6;0,849;100,0;5,684;4,335;0,000;0,000;1,357;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T07:00:00Z;3;7;7;0,801;100,0;5,364;2,839;0,000;0,000;1,348;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T08:00:00Z;3;7;8;0,671;100,0;4,835;1,632;0,000;0,000;2,673;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T09:00:00Z;3;7;9;0,986;100,0;8,543;1,853;0,000;0,000;4,054;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T10:00:00Z;3;7;10;2,597;87,6;15,073;1,887;13,051;0,078;5,726;0,000;0,151;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T11:00:00Z;3;7;11;2,593;93,9;17,381;2,652;15,774;0,038;7,397;0,000;0,076;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T12:00:00Z;3;7;12;2,201;97,2;12,618;3,706;11,061;0,016;5,392;0,000;0,031;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T13:00:00Z;3;7;13;1,763;100,0;8,471;4,556;4,670;0,000;1,933;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T14:00:00Z;3;7;14;1,529;100,0;5,188;4,794;1,229;0,000;1,479;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T15:00:00Z;3;7;15;1,933;98,8;5,969;4,624;1,124;0,006;1,552;0,000;0,012;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T16:00:00Z;3;7;16;1,945;100,0;5,368;4,811;0,000;0,000;1,554;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T17:00:00Z;3;7;17;1,619;98,0;7,060;5,338;1,928;0,009;1,495;0,000;0,018;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T18:00:00Z;3;7;18;1,520;95,6;7,060;5,440;4,046;0,020;1,478;0,000;0,038;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T19:00:00Z;3;7;19;1,029;98,1;5,890;5,440;2,170;0,007;1,389;0,000;0,014;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T20:00:00Z;3;7;20;0,368;99,4;4,831;5,491;0,501;0,002;1,270;0,000;0,003;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T21:00:00Z;3;7;21;0,088;100,0;3,006;5,508;0,000;0,000;1,220;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T22:00:00Z;3;7;22;0,081;98,7;2,182;5,525;0,845;0,003;1,219;0,000;0,005;0,000;0,000
PasoElLeon;-41;-71;2024-07-03T23:00:00Z;3;7;23;0,070;100,0;1,822;5,542;0,000;0,000;1,217;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T00:00:00Z;4;7;0;-0,098;100,0;1,098;5,542;0,000;0,000;1,186;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T01:00:00Z;4;7;1;-0,287;100,0;1,404;5,559;0,000;0,000;1,152;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T02:00:00Z;4;7;2;-0,443;100,0;1,483;5,559;0,000;0,000;1,124;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T03:00:00Z;4;7;3;-0,865;100,0;1,519;5,559;0,000;0,000;1,048;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T04:00:00Z;4;7;4;-1,375;100,0;1,307;5,559;0,000;0,000;0,956;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T05:00:00Z;4;7;5;-1,354;100,0;1,156;5,542;0,000;0,000;0,960;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T06:00:00Z;4;7;6;-1,196;100,0;1,264;5,440;0,000;0,000;0,989;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T07:00:00Z;4;7;7;-1,247;100,0;1,314;5,423;0,000;0,000;0,980;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T08:00:00Z;4;7;8;-1,076;100,0;1,184;5,202;0,000;0,000;1,010;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T09:00:00Z;4;7;9;-1,309;100,0;1,044;5,168;0,000;0,000;0,968;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T10:00:00Z;4;7;10;-1,179;100,0;1,008;4,403;0,000;0,000;0,992;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T11:00:00Z;4;7;11;-0,696;100,0;1,138;3,349;0,000;0,000;1,079;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T12:00:00Z;4;7;12;0,097;100,0;1,670;2,499;0,000;0,000;2,300;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T13:00:00Z;4;7;13;0,697;100,0;1,822;1,802;0,000;0,000;3,630;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T14:00:00Z;4;7;14;1,515;100,0;4,356;1,666;0,000;0,000;5,106;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T15:00:00Z;4;7;15;1,567;100,0;3,100;4,233;0,000;0,000;2,144;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T16:00:00Z;4;7;16;1,450;100,0;3,316;4,845;0,000;0,000;1,465;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T17:00:00Z;4;7;17;1,408;99,2;3,604;5,253;0,633;0,003;1,457;0,000;0,007;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T18:00:00Z;4;7;18;1,200;99,3;3,967;5,542;0,566;0,003;1,420;0,000;0,005;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T19:00:00Z;4;7;19;0,529;99,3;2,754;5,627;0,497;0,002;1,299;0,000;0,004;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T20:00:00Z;4;7;20;0,144;100,0;4,068;5,644;0,000;0,000;1,230;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T21:00:00Z;4;7;21;-0,039;100,0;2,804;5,695;0,000;0,000;1,197;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T22:00:00Z;4;7;22;-0,009;100,0;3,136;5,695;0,000;0,000;1,202;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-04T23:00:00Z;4;7;23;0,019;100,0;2,124;5,712;0,000;0,000;1,207;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T00:00:00Z;5;7;0;-0,350;100,0;2,232;5,695;0,000;0,000;1,141;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T01:00:00Z;5;7;1;-0,546;100,0;1,764;5,695;0,000;0,000;1,106;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T02:00:00Z;5;7;2;-0,525;100,0;1,912;5,695;0,000;0,000;1,109;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T03:00:00Z;5;7;3;-0,373;100,0;2,768;5,695;0,000;0,000;1,137;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T04:00:00Z;5;7;4;-0,316;100,0;2,257;5,695;0,000;0,000;1,147;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T05:00:00Z;5;7;5;-0,326;100,0;2,066;5,695;0,000;0,000;1,145;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T06:00:00Z;5;7;6;-0,428;100,0;1,861;5,695;0,000;0,000;1,127;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T07:00:00Z;5;7;7;-0,406;100,0;2,416;5,695;0,000;0,000;1,131;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T08:00:00Z;5;7;8;-0,744;99,7;3,402;5,695;0,217;0,000;1,070;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T09:00:00Z;5;7;9;-0,932;100,0;3,924;5,695;0,000;0,000;1,036;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T10:00:00Z;5;7;10;-0,878;100,0;3,208;5,695;0,000;0,000;1,046;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T11:00:00Z;5;7;11;-0,764;100,0;1,498;5,695;0,000;0,000;1,066;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T12:00:00Z;5;7;12;-0,299;100,0;1,591;5,695;0,000;0,000;1,150;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T13:00:00Z;5;7;13;0,588;100,0;4,720;5,083;0,000;0,000;1,310;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T14:00:00Z;5;7;14;1,502;100,0;4,694;2,703;0,000;0,000;2,784;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T15:00:00Z;5;7;15;2,819;91,5;4,802;2,465;6,794;0,057;4,496;0,000;0,110;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T16:00:00Z;5;7;16;3,776;89,5;4,723;2,635;12,418;0,087;6,379;0,000;0,169;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T17:00:00Z;5;7;17;3,578;92,3;4,039;3,485;12,587;0,061;4,995;0,000;0,119;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T18:00:00Z;5;7;18;2,608;91,8;4,342;3,876;12,414;0,052;2,806;0,000;0,099;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T19:00:00Z;5;7;19;1,209;97,1;3,254;3,876;8,108;0,011;1,422;0,000;0,022;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T20:00:00Z;5;7;20;-0,144;98,8;1,843;3,808;4,637;0,002;1,178;0,000;0,004;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T21:00:00Z;5;7;21;-0,495;100,0;3,064;3,791;1,639;0,000;1,115;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T22:00:00Z;5;7;22;-1,022;100,0;1,814;3,774;0,000;0,000;1,020;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-05T23:00:00Z;5;7;23;-1,284;100,0;1,876;3,774;0,000;0,000;0,973;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T00:00:00Z;6;7;0;-1,147;100,0;1,555;3,774;0,000;0,000;0,998;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T01:00:00Z;6;7;1;-0,719;100,0;2,506;3,774;0,000;0,000;1,075;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T02:00:00Z;6;7;2;-0,599;100,0;2,678;3,774;0,000;0,000;1,096;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T03:00:00Z;6;7;3;-0,697;100,0;2,401;3,774;0,000;0,000;1,079;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T04:00:00Z;6;7;4;-0,818;100,0;2,034;3,774;0,000;0,000;1,057;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T05:00:00Z;6;7;5;-0,788;100,0;1,573;3,774;0,000;0,000;1,062;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T06:00:00Z;6;7;6;-0,814;100,0;1,804;3,774;0,000;0,000;1,057;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T07:00:00Z;6;7;7;-0,606;100,0;1,980;3,774;0,000;0,000;1,095;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T08:00:00Z;6;7;8;-0,469;100,0;2,574;3,774;0,000;0,000;1,120;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T09:00:00Z;6;7;9;-0,361;100,0;2,869;3,774;0,000;0,000;1,139;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T10:00:00Z;6;7;10;-0,348;100,0;1,760;3,774;0,000;0,000;1,141;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T11:00:00Z;6;7;11;-0,076;100,0;2,934;3,774;0,000;0,000;1,190;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T12:00:00Z;6;7;12;0,537;100,0;3,949;3,774;0,000;0,000;1,301;0,000;0,000;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T13:00:00Z;6;7;13;1,303;99,3;3,312;3,502;0,539;0,003;1,439;0,000;0,006;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T14:00:00Z;6;7;14;3,437;92,3;3,967;2,771;6,051;0,060;3,261;0,000;0,114;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T15:00:00Z;6;7;15;5,409;89,2;5,674;2,057;13,548;0,120;5,439;0,000;0,227;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T16:00:00Z;6;7;16;4,997;89,4;7,632;0,901;22,417;0,230;7,542;0,000;0,427;0,000;0,000
PasoElLeon;-41;-71;2024-07-06T17:00:00Z;6;7;17;3,788;90,5;7,690;0,374;30,679;0,309;9,428;0,006;0,571;0,001;0,000
PasoElLeon;-41;-71;2024-07-06T18:00:00Z;6;7;18;3,383;97,2;6,613;0,323;33,050;0,331;11,241;0,011;0,616;0,003;0,000
PasoElLeon;-41;-71;2024-07-06T19:00:00Z;6;7;19;1,327;98,1;3,737;0,323;34,274;0,338;12,684;0,012;0,634;0,003;0,000
PasoElLeon;-41;-71;2024-07-06T20:00:00Z;6;7;20;0,198;99,9;2,750;0,323;34,330;0,339;13,924;0,012;0,638;0,003;0,000
PasoElLeon;-41;-71;2024-07-06T21:00:00Z;6;7;21;-0,822;100,0;1,328;0,323;34,330;0,339;14,980;0,011;0,641;0,003;0,000
PasoElLeon;-41;-71;2024-07-06T22:00:00Z;6;7;22;-0,744;100,0;1,051;0,323;34,330;0,339;16,050;0,011;0,643;0,003;0,000
PasoElLeon;-41;-71;2024-07-06T23:00:00Z;6;7;23;-0,476;100,0;1,944;0,323;34,330;0,339;17,168;0,011;0,645;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T00:00:00Z;7;7;0;-0,832;100,0;2,495;0,323;34,330;0,339;18,222;0,012;0,647;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T01:00:00Z;7;7;1;-1,044;100,0;2,570;0,323;34,330;0,339;19,238;0,012;0,649;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T02:00:00Z;7;7;2;-0,784;100,0;3,179;0,323;34,330;0,339;20,301;0,012;0,650;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T03:00:00Z;7;7;3;-0,638;100,0;1,976;0,323;34,330;0,339;21,390;0,011;0,651;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T04:00:00Z;7;7;4;-0,573;100,0;2,639;0,323;34,330;0,339;22,491;0,012;0,653;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T05:00:00Z;7;7;5;-0,631;100,0;3,402;0,323;34,331;0,339;23,582;0,012;0,654;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T06:00:00Z;7;7;6;-0,578;100,0;3,834;0,323;34,331;0,339;24,682;0,013;0,655;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T07:00:00Z;7;7;7;-0,420;100,0;3,564;0,323;34,331;0,339;25,810;0,012;0,656;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T08:00:00Z;7;7;8;-0,287;100,0;4,766;0,323;34,331;0,339;26,962;0,013;0,657;0,003;0,000
PasoElLeon;-41;-71;2024-07-07T09:00:00Z;7;7;9;-0,202;100,0;4,489;0,323;34,331;0,339;28,130;0,013;0,657;0,003;0,000
