"Plot Title: Manso Inferior"
"#","Date Time, GMT-03:00","Wind Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Gust Speed, m/s (LGR S/N: 20210973, SEN S/N: 20203022)","Wind Direction, ø (LGR S/N: 20210973, SEN S/N: 20203073)","PAR, µmol/m²/s (LGR S/N: 20210973, SEN S/N: 20210411)","Temp, °C (LGR S/N: 20210973, SEN S/N: 20215229)","RH, % (LGR S/N: 20210973, SEN S/N: 20215229)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20218250, LBL: 100 cm)","Pressure, mbar (LGR S/N: 20210973, SEN S/N: 20218662)","Rain, mm (LGR S/N: 20210973, SEN S/N: 20219452)","Solar Radiation, W/m² (LGR S/N: 20210973, SEN S/N: 20222394)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225097, LBL: 40 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225099, LBL: 5 cm)","Water Content, m³/m³ (LGR S/N: 20210973, SEN S/N: 20225103, LBL: 20 cm)"
708,01/18/25 12:20:00 PM,1.51,4.53,293.4,1888.7,19.960,44.500,0.2291,963.850,0.00,979.4,0.2102,0.0947,0.1187
709,01/18/25 12:30:00 PM,1.01,3.02,276.6,1911.2,20.579,43.000,0.2305,963.650,0.00,998.1,0.2109,0.0947,0.1194
710,01/18/25 12:40:00 PM,1.01,3.52,301.8,1936.2,20.936,42.700,0.2262,963.750,0.00,1016.9,0.2095,0.0954,0.1180
711,01/18/25 12:50:00 PM,1.01,3.02,303.2,1951.2,20.889,40.200,0.2298,963.550,0.00,1035.6,0.2095,0.0954,0.1187
712,01/18/25 01:00:00 PM,1.01,3.02,282.2,1973.7,21.604,39.100,0.2334,963.450,0.00,1048.1,0.2116,0.0954,0.1201
713,01/18/25 01:10:00 PM,1.51,4.53,283.6,1983.7,22.058,39.300,0.2363,963.050,0.00,1053.1,0.2146,0.0954,0.1216
714,01/18/25 01:20:00 PM,1.51,3.52,315.9,1998.7,22.513,38.500,0.2414,963.250,0.00,1061.9,0.2211,0.0962,0.1230
715,01/18/25 01:30:00 PM,1.51,3.52,296.2,2006.2,23.569,37.900,0.2349,963.250,0.00,1069.4,0.2138,0.0962,0.1209
716,01/18/25 01:40:00 PM,2.01,4.03,290.6,2008.7,23.569,35.600,0.2334,963.350,0.00,1069.4,0.2131,0.0969,0.1201
717,01/18/25 01:50:00 PM,2.01,4.53,306.1,2011.2,23.689,33.500,0.2363,962.950,0.00,1073.1,0.2153,0.0969,0.1209
718,01/18/25 02:00:00 PM,2.01,4.53,286.4,2016.2,24.653,31.800,0.2356,962.850,0.00,1075.6,0.2153,0.0969,0.1209
719,01/18/25 02:10:00 PM,1.51,4.53,300.4,2011.2,25.089,29.500,0.2385,962.650,0.00,1073.1,0.2175,0.0976,0.1223
720,01/18/25 02:20:00 PM,1.51,4.03,265.3,2008.7,25.089,27.100,0.2392,962.450,0.00,1060.6,0.2182,0.0976,0.1223
721,01/18/25 02:30:00 PM,2.01,4.53,280.8,2003.7,25.453,27.500,0.2392,962.250,0.00,1058.1,0.2175,0.0976,0.1223
722,01/18/25 02:40:00 PM,2.01,4.03,290.6,1991.2,25.720,28.400,0.2392,962.050,0.00,1049.4,0.2189,0.0976,0.1223
723,01/18/25 02:50:00 PM,2.01,5.03,287.8,1981.2,26.036,27.400,0.2487,961.850,0.00,1044.4,0.2269,0.0976,0.1245
724,01/18/25 03:00:00 PM,2.01,4.53,299.0,1963.7,26.573,26.100,0.2458,961.750,0.00,1026.9,0.2240,0.0983,0.1245
725,01/18/25 03:10:00 PM,2.01,5.03,296.2,1946.2,27.382,26.700,0.2458,961.450,0.00,1010.6,0.2240,0.0983,0.1238
726,01/18/25 03:20:00 PM,2.01,4.53,299.0,1923.7,26.744,25.300,0.2414,961.350,0.00,1000.6,0.2196,0.0983,0.1223
727,01/18/25 03:30:00 PM,2.01,5.03,294.8,1898.7,27.038,24.500,0.2385,961.350,0.00,971.9,0.2175,0.0983,0.1209
728,01/18/25 03:40:00 PM,2.01,4.53,300.4,1873.7,27.481,22.900,0.2392,961.150,0.00,958.1,0.2182,0.0983,0.1216
729,01/18/25 03:50:00 PM,2.52,6.04,306.1,1846.2,27.358,22.600,0.2422,961.150,0.00,936.9,0.2218,0.0983,0.1230
730,01/18/25 04:00:00 PM,2.01,4.53,293.4,1813.7,28.320,21.400,0.2400,961.050,0.00,916.9,0.2182,0.0983,0.1223
731,01/18/25 04:10:00 PM,2.01,4.53,292.0,1776.2,28.147,20.900,0.2284,961.150,0.00,895.6,0.2080,0.0983,0.1180
732,01/18/25 04:20:00 PM,1.51,5.54,315.9,1741.2,28.617,20.300,0.2262,961.050,0.00,874.4,0.2073,0.0983,0.1165
733,01/18/25 04:30:00 PM,2.52,5.54,276.6,1698.7,28.667,19.500,0.2254,961.050,0.00,849.4,0.2073,0.0983,0.1165
734,01/18/25 04:40:00 PM,1.51,5.03,293.4,1656.2,29.090,19.600,0.2247,960.950,0.00,824.4,0.2058,0.0983,0.1165
735,01/18/25 04:50:00 PM,2.52,5.54,280.8,1611.2,29.265,19.600,0.2254,960.550,0.00,795.6,0.2058,0.0991,0.1165
736,01/18/25 05:00:00 PM,2.52,5.54,285.0,1566.2,28.419,19.400,0.2269,960.350,0.00,773.1,0.2080,0.0983,0.1172
737,01/18/25 05:10:00 PM,3.02,5.54,287.8,1516.2,28.394,19.100,0.2269,960.250,0.00,748.1,0.2073,0.0983,0.1165
738,01/18/25 05:20:00 PM,2.01,5.03,263.9,1463.7,29.315,18.500,0.2262,960.350,0.00,716.9,0.2073,0.0991,0.1165
739,01/18/25 05:30:00 PM,2.01,5.54,254.1,1408.7,29.040,18.600,0.2276,960.350,0.00,688.1,0.2080,0.0983,0.1172
740,01/18/25 05:40:00 PM,2.52,5.54,285.0,1356.2,28.816,19.200,0.2269,960.350,0.00,658.1,0.2080,0.0983,0.1172
741,01/18/25 05:50:00 PM,2.52,5.54,286.4,1298.7,28.369,19.900,0.2254,960.250,0.00,628.1,0.2058,0.0983,0.1165
742,01/18/25 06:00:00 PM,2.01,5.54,301.8,1243.7,28.891,21.800,0.2247,960.350,0.00,599.4,0.2051,0.0983,0.1165
743,01/18/25 06:10:00 PM,3.02,5.03,255.5,1168.7,28.419,21.200,0.2247,960.550,0.00,556.9,0.2058,0.0983,0.1158
744,01/18/25 06:20:00 PM,2.52,6.04,258.3,1011.2,28.122,21.700,0.2247,960.350,0.00,514.4,0.2058,0.0983,0.1158
745,01/18/25 06:30:00 PM,2.52,6.04,279.4,981.2,28.072,22.200,0.2240,960.450,0.00,486.9,0.2051,0.0983,0.1165
746,01/18/25 06:40:00 PM,3.02,6.04,278.0,938.7,27.751,22.200,0.2240,960.550,0.00,453.1,0.2051,0.0983,0.1165
747,01/18/25 06:50:00 PM,3.02,6.54,269.6,853.7,27.751,22.200,0.2240,960.550,0.00,416.9,0.2051,0.0983,0.1165
748,01/18/25 07:00:00 PM,3.02,5.54,282.2,801.2,27.284,22.600,0.2240,960.650,0.00,390.6,0.2051,0.0983,0.1158
749,01/18/25 07:10:00 PM,2.01,5.54,272.4,741.2,27.481,23.300,0.2240,960.750,0.00,356.9,0.2051,0.0983,0.1165
750,01/18/25 07:20:00 PM,2.01,6.04,275.2,678.7,27.063,23.400,0.2240,960.750,0.00,328.1,0.2051,0.0983,0.1165
751,01/18/25 07:30:00 PM,2.52,5.54,276.6,631.2,26.818,23.800,0.2247,960.950,0.00,300.6,0.2051,0.0983,0.1165
752,01/18/25 07:40:00 PM,2.52,6.04,285.0,561.2,26.426,25.000,0.2262,960.950,0.00,264.4,0.2058,0.0976,0.1165
753,01/18/25 07:50:00 PM,2.01,6.04,273.8,488.7,26.036,26.100,0.2276,960.750,0.00,229.4,0.2073,0.0976,0.1172
754,01/18/25 08:00:00 PM,2.52,5.03,273.8,416.2,25.574,27.400,0.2385,960.750,0.00,196.9,0.2175,0.0976,0.1216
755,01/18/25 08:10:00 PM,2.52,6.04,271.0,343.7,25.089,29.000,0.2313,961.050,0.00,164.4,0.2109,0.0976,0.1187
756,01/18/25 08:20:00 PM,2.01,4.03,265.3,188.7,23.785,30.800,0.2313,961.450,0.00,28.1,0.2095,0.0976,0.1187
757,01/18/25 08:30:00 PM,0.50,3.02,235.9,78.7,23.040,32.300,0.2363,961.450,0.00,23.1,0.2131,0.0976,0.1201
758,01/18/25 08:40:00 PM,0.50,2.01,227.4,66.2,22.393,33.800,0.2363,961.650,0.00,19.4,0.2153,0.0969,0.1201
759,01/18/25 08:50:00 PM,1.01,3.02,224.6,51.2,22.465,34.500,0.2378,961.650,0.00,15.6,0.2160,0.0969,0.1209
760,01/18/25 09:00:00 PM,1.51,3.02,219.0,38.7,22.537,34.100,0.2400,961.850,0.00,10.6,0.2182,0.0969,0.1216
761,01/18/25 09:10:00 PM,1.51,3.52,217.6,23.7,22.298,34.100,0.2422,961.950,0.00,6.9,0.2204,0.0969,0.1230
762,01/18/25 09:20:00 PM,2.01,4.03,220.4,11.2,21.819,34.400,0.2392,962.150,0.00,4.4,0.2175,0.0969,0.1216
763,01/18/25 09:30:00 PM,2.01,4.03,221.8,3.7,21.509,35.300,0.2356,962.150,0.00,0.6,0.2146,0.0969,0.1209
764,01/18/25 09:40:00 PM,2.01,3.52,221.8,1.2,21.270,36.100,0.2320,962.250,0.00,0.6,0.2124,0.0969,0.1187
765,01/18/25 09:50:00 PM,1.51,3.52,226.0,1.2,20.674,36.500,0.2305,962.650,0.00,0.6,0.2102,0.0969,0.1187
766,01/18/25 10:00:00 PM,1.01,3.02,224.6,1.2,20.627,37.300,0.2284,962.950,0.00,0.6,0.2087,0.0962,0.1172
767,01/18/25 10:10:00 PM,0.00,1.01,247.1,1.2,18.485,40.000,0.2291,963.150,0.00,0.6,0.2102,0.0962,0.1180
768,01/18/25 10:20:00 PM,0.00,1.01,247.1,1.2,16.534,45.200,0.2305,963.350,0.00,0.6,0.2109,0.0962,0.1180
769,01/18/25 10:30:00 PM,0.00,1.01,247.1,1.2,15.986,48.800,0.2254,963.650,0.00,0.6,0.2073,0.0954,0.1165
770,01/18/25 10:40:00 PM,0.50,2.01,254.1,1.2,16.129,49.900,0.2284,963.850,0.00,0.6,0.2087,0.0954,0.1172
771,01/18/25 10:50:00 PM,1.51,4.53,219.0,1.2,19.912,44.200,0.2313,963.850,0.00,0.6,0.2109,0.0954,0.1187
772,01/18/25 11:00:00 PM,1.51,3.02,220.4,1.2,18.937,40.900,0.2313,964.050,0.00,0.6,0.2124,0.0954,0.1187
773,01/18/25 11:10:00 PM,0.50,3.02,293.4,1.2,15.676,49.300,0.2305,964.050,0.00,0.6,0.2116,0.0954,0.1180
774,01/18/25 11:20:00 PM,0.00,1.01,306.1,1.2,14.170,53.400,0.2313,963.950,0.00,0.6,0.2102,0.0954,0.1180
775,01/18/25 11:30:00 PM,0.00,0.00,306.1,1.2,13.064,57.500,0.2349,964.150,0.00,0.6,0.2131,0.0947,0.1194
776,01/18/25 11:40:00 PM,0.00,0.00,306.1,1.2,11.807,61.900,0.2327,964.050,0.00,0.6,0.2124,0.0947,0.1187
777,01/18/25 11:50:00 PM,0.00,0.50,306.1,1.2,11.394,65.400,0.2291,964.050,0.00,0.6,0.2087,0.0947,0.1165
778,01/19/25 12:00:00 AM,0.00,0.00,306.1,1.2,10.932,67.400,0.2269,964.150,0.00,0.6,0.2080,0.0947,0.1158
779,01/19/25 12:10:00 AM,0.00,0.50,306.1,1.2,10.394,70.300,0.2247,964.250,0.00,0.6,0.2066,0.0947,0.1158
780,01/19/25 12:20:00 AM,0.00,0.00,306.1,1.2,9.977,71.300,0.2254,964.350,0.00,0.6,0.2073,0.0947,0.1158
781,01/19/25 12:30:00 AM,0.00,0.00,306.1,1.2,9.435,72.700,0.2262,964.250,0.00,0.6,0.2073,0.0947,0.1158
782,01/19/25 12:40:00 AM,0.00,0.50,306.1,1.2,9.139,75.300,0.2262,964.150,0.00,0.6,0.2073,0.0947,0.1165
783,01/19/25 12:50:00 AM,0.00,1.01,306.1,1.2,8.494,76.300,0.2247,964.350,0.00,0.6,0.2066,0.0940,0.1158
784,01/19/25 01:00:00 AM,0.00,0.50,306.1,1.2,9.238,78.700,0.2269,964.350,0.00,0.6,0.2073,0.0940,0.1165
785,01/19/25 01:10:00 AM,0.00,0.50,306.1,1.2,8.965,78.100,0.2291,964.450,0.00,0.6,0.2087,0.0940,0.1165
786,01/19/25 01:20:00 AM,0.00,0.00,306.1,1.2,8.270,78.100,0.2327,964.350,0.00,0.6,0.2116,0.0940,0.1180
787,01/19/25 01:30:00 AM,0.00,0.50,306.1,1.2,7.645,79.500,0.2334,964.550,0.00,0.6,0.2116,0.0940,0.1187
788,01/19/25 01:40:00 AM,0.00,0.00,306.1,1.2,7.820,81.300,0.2327,964.450,0.00,0.6,0.2116,0.0940,0.1187
789,01/19/25 01:50:00 AM,0.00,0.00,306.1,1.2,7.519,82.100,0.2327,964.350,0.00,0.6,0.2109,0.0940,0.1180
790,01/19/25 02:00:00 AM,0.00,0.00,306.1,1.2,7.192,82.900,0.2313,964.350,0.00,0.6,0.2102,0.0940,0.1172
791,01/19/25 02:10:00 AM,0.00,1.01,306.1,1.2,6.839,83.300,0.2327,964.550,0.00,0.6,0.2116,0.0933,0.1187
792,01/19/25 02:20:00 AM,0.00,0.00,306.1,1.2,7.192,84.200,0.2327,964.650,0.00,0.6,0.2109,0.0933,0.1180
793,01/19/25 02:30:00 AM,0.00,0.00,306.1,1.2,6.788,84.200,0.2378,964.650,0.00,0.6,0.2146,0.0933,0.1201
794,01/19/25 02:40:00 AM,0.00,0.00,306.1,1.2,6.661,84.400,0.2422,964.550,0.00,0.6,0.2182,0.0933,0.1216
795,01/19/25 02:50:00 AM,0.00,0.00,306.1,1.2,6.306,84.800,0.2385,964.450,0.00,0.6,0.2146,0.0933,0.1209
796,01/19/25 03:00:00 AM,0.00,0.00,306.1,1.2,6.230,85.400,0.2407,964.550,0.00,0.6,0.2167,0.0933,0.1209
797,01/19/25 03:10:00 AM,0.00,0.00,306.1,1.2,5.949,86.300,0.2334,964.550,0.00,0.6,0.2116,0.0925,0.1187
798,01/19/25 03:20:00 AM,0.00,0.00,306.1,1.2,5.770,86.500,0.2313,964.450,0.00,0.6,0.2102,0.0925,0.1180
799,01/19/25 03:30:00 AM,0.00,0.00,306.1,1.2,5.616,86.800,0.2327,964.350,0.00,0.6,0.2102,0.0925,0.1180
800,01/19/25 03:40:00 AM,0.00,0.50,306.1,1.2,5.847,87.200,0.2298,964.350,0.00,0.6,0.2087,0.0925,0.1172
801,01/19/25 03:50:00 AM,0.50,1.51,306.1,1.2,5.668,88.500,0.2298,964.450,0.00,0.6,0.2087,0.0925,0.1165
802,01/19/25 04:00:00 AM,0.00,0.50,306.1,1.2,5.719,89.500,0.2298,964.450,0.00,0.6,0.2087,0.0925,0.1165
803,01/19/25 04:10:00 AM,0.00,0.00,306.1,1.2,5.050,89.500,0.2291,964.350,0.00,0.6,0.2080,0.0925,0.1165
804,01/19/25 04:20:00 AM,0.00,0.50,306.1,1.2,4.662,89.700,0.2298,964.250,0.00,0.6,0.2073,0.0925,0.1180
805,01/19/25 04:30:00 AM,0.00,0.00,306.1,1.2,4.844,90.000,0.2291,964.350,0.00,0.6,0.2073,0.0918,0.1172
806,01/19/25 04:40:00 AM,0.00,1.01,306.1,1.2,4.610,90.500,0.2284,964.350,0.00,0.6,0.2073,0.0918,0.1172
807,01/19/25 04:50:00 AM,0.00,1.01,306.1,1.2,5.050,91.200,0.2284,964.350,0.00,0.6,0.2073,0.0918,0.1172
808,01/19/25 05:00:00 AM,0.00,0.00,306.1,1.2,4.402,91.100,0.2305,964.450,0.00,0.6,0.2080,0.0918,0.1172
809,01/19/25 05:10:00 AM,0.00,0.00,306.1,1.2,4.532,91.300,0.2313,964.450,0.00,0.6,0.2102,0.0918,0.1172
810,01/19/25 05:20:00 AM,0.00,1.01,306.1,1.2,4.168,91.300,0.2320,964.750,0.00,0.6,0.2109,0.0918,0.1172
811,01/19/25 05:30:00 AM,0.00,0.00,306.1,1.2,4.350,91.600,0.2320,964.550,0.00,0.6,0.2109,0.0918,0.1180
812,01/19/25 05:40:00 AM,0.00,0.00,306.1,1.2,4.141,91.500,0.2320,964.550,0.00,0.6,0.2109,0.0911,0.1180
813,01/19/25 05:50:00 AM,0.00,0.50,306.1,1.2,3.827,91.800,0.2291,964.650,0.00,0.6,0.2087,0.0911,0.1165
814,01/19/25 06:00:00 AM,0.00,0.00,306.1,1.2,3.696,92.000,0.2284,964.550,0.00,0.6,0.2087,0.0911,0.1165
815,01/19/25 06:10:00 AM,0.00,0.00,306.1,1.2,3.433,92.100,0.2298,964.750,0.00,0.6,0.2087,0.0911,0.1165
816,01/19/25 06:20:00 AM,0.00,1.01,306.1,1.2,3.248,92.600,0.2291,964.550,0.00,0.6,0.2087,0.0911,0.1165
817,01/19/25 06:30:00 AM,0.00,0.50,306.1,1.2,3.591,92.800,0.2298,964.750,0.00,1.9,0.2087,0.0911,0.1165
818,01/19/25 06:40:00 AM,0.00,0.00,306.1,8.7,3.617,92.900,0.2298,964.650,0.00,5.6,0.2087,0.0911,0.1165
819,01/19/25 06:50:00 AM,0.00,0.00,306.1,21.2,3.564,93.000,0.2284,964.450,0.00,11.9,0.2080,0.0911,0.1158
820,01/19/25 07:00:00 AM,0.00,0.00,306.1,38.7,3.354,93.000,0.2269,964.550,0.00,19.4,0.2073,0.0911,0.1158
821,01/19/25 07:10:00 AM,0.00,0.00,306.1,58.7,3.301,93.300,0.2269,964.650,0.00,26.9,0.2066,0.0911,0.1158
822,01/19/25 07:20:00 AM,0.00,0.00,306.1,78.7,3.327,93.500,0.2269,964.750,0.00,34.4,0.2073,0.0911,0.1158
823,01/19/25 07:30:00 AM,0.00,0.00,306.1,101.2,3.591,93.600,0.2269,964.850,0.00,40.6,0.2073,0.0911,0.1158
824,01/19/25 07:40:00 AM,0.00,0.00,306.1,126.2,4.063,93.700,0.2269,964.850,0.00,48.1,0.2073,0.0904,0.1158
825,01/19/25 07:50:00 AM,0.00,0.00,306.1,228.7,5.949,93.700,0.2276,964.850,0.00,158.1,0.2073,0.0904,0.1158
826,01/19/25 08:00:00 AM,0.00,0.00,306.1,288.7,7.519,93.100,0.2269,964.850,0.00,181.9,0.2073,0.0911,0.1158
827,01/19/25 08:10:00 AM,0.00,0.00,306.1,368.7,9.485,92.700,0.2269,964.850,0.00,231.9,0.2080,0.0904,0.1158
828,01/19/25 08:20:00 AM,0.00,0.00,306.1,423.7,11.029,91.400,0.2269,964.850,0.00,255.6,0.2073,0.0904,0.1158
829,01/19/25 08:30:00 AM,0.00,0.50,306.1,456.2,11.346,87.900,0.2262,964.850,0.00,264.4,0.2080,0.0904,0.1158
830,01/19/25 08:40:00 AM,0.00,0.50,306.1,491.2,12.292,82.400,0.2254,964.750,0.00,299.4,0.2066,0.0904,0.1150
831,01/19/25 08:50:00 AM,0.00,0.00,306.1,586.2,13.305,76.900,0.2247,964.750,0.00,345.6,0.2073,0.0904,0.1158
832,01/19/25 09:00:00 AM,0.00,0.50,306.1,646.2,13.714,72.200,0.2262,964.750,0.00,363.1,0.2087,0.0904,0.1158
833,01/19/25 09:10:00 AM,0.00,1.01,306.1,653.7,14.002,69.300,0.2262,964.650,0.00,398.1,0.2087,0.0904,0.1158
834,01/19/25 09:20:00 AM,0.00,1.01,342.6,776.2,15.103,66.700,0.2247,964.450,0.00,445.6,0.2073,0.0904,0.1150
835,01/19/25 09:30:00 AM,0.00,0.50,7.0,883.7,16.129,64.900,0.2240,964.550,0.00,481.9,0.2073,0.0904,0.1143
836,01/19/25 09:40:00 AM,0.00,1.01,11.2,898.7,15.915,61.300,0.2240,964.450,0.00,500.6,0.2073,0.0904,0.1143
837,01/19/25 09:50:00 AM,0.00,1.01,12.6,963.7,15.629,61.000,0.2240,964.350,0.00,539.4,0.2073,0.0904,0.1143
838,01/19/25 10:00:00 AM,0.00,1.01,9.8,1028.7,16.939,60.500,0.2240,964.250,0.00,545.6,0.2073,0.0911,0.1143
839,01/19/25 10:10:00 AM,0.00,1.51,11.2,1008.7,17.891,59.500,0.2240,964.050,0.00,558.1,0.2073,0.0911,0.1143
840,01/19/25 10:20:00 AM,0.00,1.51,338.3,1076.2,17.272,58.400,0.2240,963.950,0.00,598.1,0.2080,0.0911,0.1136
841,01/19/25 10:30:00 AM,0.00,1.51,321.5,1068.7,17.748,57.500,0.2240,963.650,0.00,599.4,0.2073,0.0911,0.1143
842,01/19/25 10:40:00 AM,0.50,2.01,311.7,1111.2,17.891,55.900,0.2240,963.550,0.00,644.4,0.2073,0.0918,0.1143
843,01/19/25 10:50:00 AM,0.00,1.51,322.9,1223.7,18.461,54.200,0.2240,963.350,0.00,694.4,0.2066,0.0918,0.1150
844,01/19/25 11:00:00 AM,0.50,2.01,290.6,1346.2,18.652,52.600,0.2240,963.250,0.00,734.4,0.2066,0.0918,0.1143
845,01/19/25 11:10:00 AM,0.50,2.52,283.6,1411.2,19.674,51.300,0.2240,963.050,0.00,765.6,0.2073,0.0918,0.1136
846,01/19/25 11:20:00 AM,1.01,2.52,265.3,1443.7,19.841,50.400,0.2247,962.850,0.00,776.9,0.2080,0.0918,0.1150
847,01/19/25 11:30:00 AM,1.51,3.02,294.8,1451.2,20.269,49.600,0.2262,962.650,0.00,793.1,0.2087,0.0925,0.1150
848,01/19/25 11:40:00 AM,1.01,3.02,296.2,1503.7,20.436,47.800,0.2247,962.350,0.00,818.1,0.2080,0.0925,0.1150
849,01/19/25 11:50:00 AM,1.01,3.02,293.4,1558.7,21.294,47.500,0.2276,962.350,0.00,834.4,0.2095,0.0925,0.1158
850,01/19/25 12:00:00 PM,1.51,3.52,293.4,1626.2,21.413,46.400,0.2276,962.250,0.00,883.1,0.2095,0.0933,0.1158
851,01/19/25 12:10:00 PM,1.51,3.52,292.0,1658.7,22.633,45.300,0.2276,961.850,0.00,889.4,0.2073,0.0933,0.1158
852,01/19/25 12:20:00 PM,1.51,3.52,283.6,1613.7,22.489,43.500,0.2291,961.850,0.00,876.9,0.2080,0.0933,0.1158
853,01/19/25 12:30:00 PM,1.01,3.02,286.4,1626.2,23.184,40.500,0.2291,961.750,0.00,909.4,0.2080,0.0933,0.1150
854,01/19/25 12:40:00 PM,1.01,3.52,300.4,1631.2,23.064,38.600,0.2284,961.350,0.00,914.4,0.2080,0.0940,0.1150
855,01/19/25 12:50:00 PM,1.51,3.52,289.2,1686.2,24.074,37.500,0.2298,961.050,0.00,943.1,0.2102,0.0947,0.1158
856,01/19/25 01:00:00 PM,2.01,3.52,290.6,1758.7,24.171,36.300,0.2298,960.950,0.00,968.1,0.2095,0.0940,0.1158
857,01/19/25 01:10:00 PM,2.01,4.53,301.8,1768.7,24.919,36.600,0.2269,960.950,0.00,973.1,0.2066,0.0947,0.1150
858,01/19/25 01:20:00 PM,2.01,4.03,278.0,1798.7,25.453,35.500,0.2334,960.750,0.00,994.4,0.2131,0.0947,0.1172
859,01/19/25 01:30:00 PM,2.01,4.03,287.8,1841.2,25.939,35.700,0.2400,960.450,0.00,1016.9,0.2189,0.0947,0.1194
860,01/19/25 01:40:00 PM,2.01,4.53,292.0,1861.2,25.939,34.100,0.2371,960.350,0.00,1018.1,0.2160,0.0954,0.1187
861,01/19/25 01:50:00 PM,2.01,4.53,290.6,1856.2,26.475,33.500,0.2472,959.950,0.00,1020.6,0.2254,0.0954,0.1223
862,01/19/25 02:00:00 PM,2.01,4.53,280.8,1841.2,27.063,32.200,0.2465,959.850,0.00,1018.1,0.2254,0.0954,0.1216
863,01/19/25 02:10:00 PM,2.01,5.03,278.0,1823.7,27.825,32.400,0.2305,959.750,0.00,994.4,0.2102,0.0962,0.1158
864,01/19/25 02:20:00 PM,2.01,4.03,283.6,1798.7,27.998,31.000,0.2240,959.950,0.00,991.9,0.2044,0.0962,0.1129
865,01/19/25 02:30:00 PM,2.01,4.03,292.0,1831.2,28.221,31.200,0.2233,959.850,0.00,1005.6,0.2051,0.0962,0.1136
866,01/19/25 02:40:00 PM,2.01,4.03,289.2,1848.7,28.891,28.600,0.2233,959.550,0.00,1005.6,0.2051,0.0962,0.1136
867,01/19/25 02:50:00 PM,1.51,3.52,301.8,1758.7,29.265,26.500,0.2233,959.450,0.00,859.4,0.2051,0.0969,0.1129
868,01/19/25 03:00:00 PM,1.51,4.53,278.0,1866.2,29.715,25.400,0.2247,959.350,0.00,1011.9,0.2051,0.0969,0.1129
869,01/19/25 03:10:00 PM,2.01,4.53,290.6,1836.2,29.640,24.400,0.2247,959.150,0.00,1005.6,0.2058,0.0969,0.1129
870,01/19/25 03:20:00 PM,1.51,4.03,282.2,1821.2,29.865,24.100,0.2276,958.850,0.00,953.1,0.2087,0.0969,0.1143
871,01/19/25 03:30:00 PM,2.01,4.03,255.5,1776.2,30.192,23.700,0.2356,958.150,0.00,918.1,0.2146,0.0969,0.1172
872,01/19/25 03:40:00 PM,2.01,5.54,279.4,1713.7,30.596,23.300,0.2349,957.950,0.00,903.1,0.2153,0.0969,0.1172
873,01/19/25 03:50:00 PM,2.01,5.03,292.0,1653.7,30.824,22.500,0.2349,957.850,0.00,853.1,0.2146,0.0976,0.1172
874,01/19/25 04:00:00 PM,2.52,6.04,275.2,1596.2,30.950,21.200,0.2385,957.750,0.00,831.9,0.2167,0.0976,0.1187
875,01/19/25 04:10:00 PM,2.52,5.54,271.0,1631.2,30.950,21.000,0.2356,957.550,0.00,876.9,0.2153,0.0976,0.1172
876,01/19/25 04:20:00 PM,2.52,5.54,290.6,1626.2,31.179,20.900,0.2349,957.450,0.00,860.6,0.2146,0.0976,0.1172
877,01/19/25 04:30:00 PM,3.02,5.54,283.6,1426.2,30.722,19.800,0.2378,957.350,0.00,735.6,0.2167,0.0976,0.1187
878,01/19/25 04:40:00 PM,3.02,6.54,282.2,1031.2,30.243,19.700,0.2414,957.150,0.00,506.9,0.2196,0.0976,0.1194
879,01/19/25 04:50:00 PM,3.02,6.54,271.0,763.7,29.865,20.100,0.2429,957.150,0.00,296.9,0.2204,0.0976,0.1194
880,01/19/25 05:00:00 PM,3.52,7.55,273.8,458.7,29.464,20.100,0.2349,957.250,0.00,340.6,0.2146,0.0976,0.1172
881,01/19/25 05:10:00 PM,3.02,6.54,278.0,396.2,29.240,20.500,0.2298,957.150,0.00,254.4,0.2095,0.0976,0.1150
882,01/19/25 05:20:00 PM,2.52,5.54,273.8,313.7,28.841,20.200,0.2284,957.150,0.00,188.1,0.2073,0.0976,0.1143
883,01/19/25 05:30:00 PM,2.52,5.03,282.2,236.2,28.171,21.100,0.2313,957.150,0.00,158.1,0.2095,0.0976,0.1150
884,01/19/25 05:40:00 PM,2.01,5.03,275.2,218.7,27.751,21.900,0.2400,957.050,0.00,154.4,0.2189,0.0976,0.1194
885,01/19/25 05:50:00 PM,2.01,4.53,272.4,236.2,27.825,22.400,0.2378,957.150,0.00,166.9,0.2160,0.0976,0.1187
886,01/19/25 06:00:00 PM,3.02,6.04,268.1,221.2,27.899,21.600,0.2385,957.050,0.00,155.6,0.2167,0.0976,0.1187
887,01/19/25 06:10:00 PM,2.52,6.04,269.6,176.2,27.530,21.700,0.2429,957.250,0.00,108.1,0.2204,0.0969,0.1201
888,01/19/25 06:20:00 PM,2.52,5.54,266.7,126.2,27.382,22.100,0.2327,957.050,0.00,104.4,0.2109,0.0969,0.1165
889,01/19/25 06:30:00 PM,2.01,4.53,272.4,121.2,26.965,23.300,0.2334,957.250,0.00,100.6,0.2116,0.0969,0.1165
890,01/19/25 06:40:00 PM,1.51,3.52,262.5,128.7,26.720,24.400,0.2414,957.150,0.00,121.9,0.2189,0.0969,0.1194
